,stationName,day,season,result,hour
1151,73,4,3,0,10
1152,73,4,0,0,11
1153,73,4,1,0,11
1154,73,4,2,0,11
1155,73,4,3,0,11
1156,73,4,0,0,12
1157,73,4,1,0,12
1158,73,4,2,0,12
1159,73,4,3,0,12
1160,73,4,0,0,13
1161,73,4,1,0,13
1162,73,4,2,0,13
1163,73,4,3,0,13
1164,73,4,0,0,14
1165,73,4,1,0,14
1166,73,4,2,1,14
1167,73,4,3,1,14
1168,73,4,0,1,15
1169,73,4,1,1,15
1170,73,4,2,1,15
1171,73,4,3,1,15
1172,73,4,0,1,16
1173,73,4,1,1,16
1174,73,4,2,2,16
1175,73,4,3,1,16
1176,73,4,0,1,17
1177,73,4,1,1,17
1178,73,4,2,2,17
1179,73,4,3,2,17
1180,73,4,0,1,18
1181,73,4,1,1,18
1182,73,4,2,2,18
1183,73,4,3,1,18
1184,73,4,0,1,19
1185,73,4,1,1,19
1186,73,4,2,1,19
1187,73,4,3,1,19
1188,73,4,0,1,20
1189,73,4,1,1,20
1190,73,4,2,1,20
1191,73,4,3,1,20
1192,73,4,0,1,21
1193,73,4,1,1,21
1194,73,4,2,1,21
1195,73,4,3,1,21
1196,73,0,0,1,22
1197,73,0,1,1,22
1198,73,0,2,1,22
1199,73,0,3,1,22
1200,73,0,0,0,23
1201,73,0,1,0,23
1202,73,0,2,1,23
1203,73,0,3,0,23
1204,73,0,0,0,0
1205,73,0,1,0,0
1206,73,0,2,0,0
1207,73,0,3,0,0
1208,73,0,0,0,1
1209,73,0,1,0,1
1210,73,0,2,0,1
1211,73,0,3,0,1
1212,73,0,0,0,2
1213,73,0,1,0,2
1214,73,0,2,0,2
1215,73,0,3,0,2
1216,73,0,0,0,3
1217,73,0,1,0,3
1218,73,0,2,0,3
1219,73,0,3,0,3
1220,73,0,0,0,4
1221,73,0,1,0,4
1222,73,0,2,0,4
1223,73,0,3,0,4
1224,73,0,0,0,5
1225,73,0,1,0,5
1226,73,0,2,0,5
1227,73,0,3,0,5
1228,73,0,0,0,6
1229,73,0,1,0,6
1230,73,0,2,0,6
1231,73,0,3,0,6
1232,73,0,0,0,7
1233,73,0,1,0,7
1234,73,0,2,0,7
1235,73,0,3,0,7
1236,73,0,0,0,8
1237,73,0,1,0,8
1238,73,0,2,0,8
1239,73,0,3,0,8
1240,73,0,0,0,9
1241,73,0,1,0,9
1242,73,0,2,1,9
1243,73,0,3,0,9
1244,73,0,0,0,10
1245,73,0,1,0,10
1246,73,0,2,1,10
1247,73,0,3,1,10
1248,73,0,0,0,11
1249,73,0,1,1,11
1250,73,0,2,1,11
1251,73,0,3,1,11
1252,73,0,0,1,12
1253,73,0,1,1,12
1254,73,0,2,1,12
1255,73,0,3,1,12
1256,73,0,0,1,13
1257,73,0,1,1,13
1258,73,0,2,1,13
1259,73,0,3,1,13
1260,73,0,0,1,14
1261,73,0,1,1,14
1262,73,0,2,1,14
1263,73,0,3,1,14
1264,73,0,0,1,15
1265,73,0,1,1,15
1266,73,0,2,2,15
1267,73,0,3,1,15
1268,73,0,0,1,16
1269,73,0,1,1,16
1270,73,0,2,2,16
1271,73,0,3,1,16
1272,73,0,0,1,17
1273,73,0,1,1,17
1274,73,0,2,2,17
1275,73,0,3,1,17
1276,73,0,0,1,18
1277,73,0,1,1,18
1278,73,0,2,2,18
1279,73,0,3,1,18
1280,73,0,0,1,19
1281,73,0,1,1,19
1282,73,0,2,1,19
1283,73,0,3,1,19
1284,73,0,0,1,20
1285,73,0,1,1,20
1286,73,0,2,1,20
1287,73,0,3,1,20
1288,47,2,0,0,4
1289,47,2,1,0,4
1290,47,2,2,0,4
1291,47,2,3,0,4
1292,47,2,0,0,5
1293,47,2,1,0,5
1294,47,2,2,0,5
1295,47,2,3,0,5
1296,47,2,0,0,6
1297,47,2,1,0,6
1298,47,2,2,0,6
1299,47,2,3,0,6
1300,47,2,0,0,7
1301,47,2,1,0,7
1302,47,2,2,1,7
1303,47,2,3,1,7
1304,47,2,0,1,8
1305,47,2,1,1,8
1306,47,2,2,1,8
1307,47,2,3,1,8
1308,47,2,0,1,9
1309,47,2,1,1,9
1310,47,2,2,2,9
1311,47,2,3,2,9
1312,47,2,0,2,10
1313,47,2,1,2,10
1314,47,2,2,2,10
1315,47,2,3,2,10
1316,47,2,0,2,11
1317,47,2,1,2,11
1318,47,2,2,2,11
1319,47,2,3,2,11
1320,47,2,0,2,12
1321,47,2,1,2,12
1322,47,2,2,2,12
1323,47,2,3,2,12
1324,47,2,0,2,13
1325,47,2,1,2,13
1326,47,2,2,2,13
1327,47,2,3,2,13
1328,47,2,0,2,14
1329,47,2,1,2,14
1330,47,2,2,2,14
1331,47,2,3,2,14
1332,47,2,0,2,15
1333,47,2,1,2,15
1334,47,2,2,2,15
1335,47,2,3,2,15
1336,47,2,0,2,16
1337,47,2,1,2,16
1338,47,2,2,2,16
1339,47,2,3,2,16
1340,47,2,0,2,17
1341,47,2,1,2,17
1342,47,2,2,2,17
1343,47,2,3,2,17
1344,47,2,0,2,18
1345,47,2,1,2,18
1346,47,2,2,2,18
1347,47,2,3,2,18
1348,47,2,0,2,19
1349,47,2,1,2,19
1350,47,2,2,2,19
1351,47,2,3,2,19
1352,47,2,0,2,20
1353,47,2,1,2,20
1354,47,2,2,2,20
1355,47,2,3,2,20
1356,47,2,0,1,21
1357,47,2,1,1,21
1358,47,2,2,2,21
1359,47,2,3,2,21
1360,47,2,0,1,22
1361,47,2,1,1,22
1362,47,2,2,1,22
1363,47,2,3,1,22
1364,47,2,0,0,23
1365,47,2,1,0,23
1366,47,2,2,0,23
1367,47,2,3,0,23
1368,47,2,0,0,0
1369,47,2,1,0,0
1370,47,2,2,0,0
1371,47,2,3,0,0
1372,47,2,0,0,1
1373,47,2,1,0,1
1374,47,2,2,0,1
1375,47,2,3,0,1
1376,47,2,0,0,2
1377,47,2,1,0,2
1378,47,2,2,0,2
1379,47,2,3,0,2
1380,47,3,0,0,3
1381,47,3,1,0,3
1382,47,3,2,0,3
1383,47,3,3,0,3
1384,47,3,0,0,4
1385,47,3,1,0,4
1386,47,3,2,0,4
1387,47,3,3,0,4
1388,47,3,0,0,5
1389,47,3,1,0,5
1390,47,3,2,0,5
1391,47,3,3,0,5
1392,47,3,0,0,6
1393,47,3,1,0,6
1394,47,3,2,0,6
1395,47,3,3,0,6
1396,47,3,0,1,7
1397,47,3,1,1,7
1398,47,3,2,1,7
1399,47,3,3,1,7
1400,47,3,0,1,8
1401,47,3,1,1,8
1402,47,3,2,2,8
1403,47,3,3,1,8
1404,47,3,0,1,9
1405,47,3,1,1,9
1406,47,3,2,2,9
1407,47,3,3,2,9
1408,47,3,0,1,10
1409,47,3,1,2,10
1410,47,3,2,2,10
1411,47,3,3,2,10
1412,47,3,0,2,11
1413,47,3,1,2,11
1414,47,3,2,2,11
1415,47,3,3,2,11
1416,47,3,0,2,12
1417,47,3,1,2,12
1418,47,3,2,2,12
1419,47,3,3,2,12
1420,47,3,0,2,13
1421,47,3,1,2,13
1422,47,3,2,2,13
1423,47,3,3,2,13
1424,47,3,0,2,14
1425,47,3,1,2,14
1426,47,3,2,2,14
1427,47,3,3,2,14
1428,47,3,0,2,15
1429,47,3,1,2,15
1430,47,3,2,2,15
1431,47,3,3,2,15
1432,47,3,0,2,16
1433,47,3,1,2,16
1434,47,3,2,2,16
1435,47,3,3,2,16
1436,47,3,0,2,17
1437,47,3,1,2,17
1438,47,3,2,2,17
1439,47,3,3,2,17
1440,47,3,0,2,18
1441,47,3,1,2,18
1442,47,3,2,2,18
1443,47,3,3,2,18
1444,47,3,0,2,19
1445,47,3,1,2,19
1446,47,3,2,2,19
1447,47,3,3,2,19
1448,47,3,0,2,20
1449,47,3,1,2,20
1450,47,3,2,2,20
1451,47,3,3,2,20
1452,47,3,0,1,21
1453,47,3,1,1,21
1454,47,3,2,2,21
1455,47,3,3,2,21
1456,47,3,0,1,22
1457,47,3,1,1,22
1458,47,3,2,1,22
1459,47,3,3,1,22
1460,47,3,0,0,23
1461,47,3,1,0,23
1462,47,3,2,0,23
1463,47,3,3,0,23
1464,47,3,0,0,0
1465,47,3,1,0,0
1466,47,3,2,0,0
1467,47,3,3,0,0
1468,47,3,0,0,1
1469,47,3,1,0,1
1470,47,3,2,0,1
1471,47,3,3,0,1
1472,47,1,0,0,2
1473,47,1,1,0,2
1474,47,1,2,0,2
1475,47,1,3,0,2
1476,47,1,0,0,3
1477,47,1,1,0,3
1478,47,1,2,0,3
1479,47,1,3,0,3
1480,47,1,0,0,4
1481,47,1,1,0,4
1482,47,1,2,0,4
1483,47,1,3,0,4
1484,47,1,0,0,5
1485,47,1,1,0,5
1486,47,1,2,0,5
1487,47,1,3,0,5
1488,47,1,0,0,6
1489,47,1,1,0,6
1490,47,1,2,0,6
1491,47,1,3,0,6
1492,47,1,0,0,7
1493,47,1,1,0,7
1494,47,1,2,1,7
1495,47,1,3,1,7
1496,47,1,0,1,8
1497,47,1,1,1,8
1498,47,1,2,1,8
1499,47,1,3,1,8
1500,47,1,0,1,9
1501,47,1,1,1,9
1502,47,1,2,2,9
1503,47,1,3,2,9
1504,47,1,0,2,10
1505,47,1,1,2,10
1506,47,1,2,2,10
1507,47,1,3,2,10
1508,47,1,0,2,11
1509,47,1,1,2,11
1510,47,1,2,2,11
1511,47,1,3,2,11
1512,47,1,0,2,12
1513,47,1,1,2,12
1514,47,1,2,2,12
1515,47,1,3,2,12
1516,47,1,0,2,13
1517,47,1,1,2,13
1518,47,1,2,2,13
1519,47,1,3,2,13
1520,47,1,0,2,14
1521,47,1,1,2,14
1522,47,1,2,2,14
1523,47,1,3,2,14
1524,47,1,0,2,15
1525,47,1,1,2,15
1526,47,1,2,2,15
1527,47,1,3,2,15
1528,47,1,0,2,16
1529,47,1,1,2,16
1530,47,1,2,2,16
1531,47,1,3,2,16
1532,47,1,0,2,17
1533,47,1,1,2,17
1534,47,1,2,2,17
1535,47,1,3,2,17
1536,47,1,0,2,18
1537,47,1,1,2,18
1538,47,1,2,2,18
1539,47,1,3,2,18
1540,47,1,0,2,19
1541,47,1,1,2,19
1542,47,1,2,2,19
1543,47,1,3,2,19
1544,47,1,0,2,20
1545,47,1,1,2,20
1546,47,1,2,2,20
1547,47,1,3,2,20
1548,47,1,0,1,21
1549,47,1,1,1,21
1550,47,1,2,2,21
1551,47,1,3,2,21
1552,47,1,0,1,22
1553,47,1,1,1,22
1554,47,1,2,1,22
1555,47,1,3,1,22
1556,47,1,0,0,23
1557,47,1,1,0,23
1558,47,1,2,0,23
1559,47,1,3,0,23
1560,47,1,0,0,0
1561,47,1,1,0,0
1562,47,1,2,0,0
1563,47,1,3,0,0
1564,47,5,0,0,1
1565,47,5,1,0,1
1566,47,5,2,0,1
1567,47,5,3,0,1
1568,47,5,0,0,2
1569,47,5,1,0,2
1570,47,5,2,0,2
1571,47,5,3,0,2
1572,47,5,0,0,3
1573,47,5,1,0,3
1574,47,5,2,0,3
1575,47,5,3,0,3
1576,47,5,0,0,4
1577,47,5,1,0,4
1578,47,5,2,0,4
1579,47,5,3,0,4
1580,47,5,0,0,5
1581,47,5,1,0,5
1582,47,5,2,0,5
1583,47,5,3,0,5
1584,47,5,0,0,6
1585,47,5,1,0,6
1586,47,5,2,0,6
1587,47,5,3,0,6
1588,47,5,0,1,7
1589,47,5,1,1,7
1590,47,5,2,1,7
1591,47,5,3,1,7
1592,47,5,0,1,8
1593,47,5,1,1,8
1594,47,5,2,2,8
1595,47,5,3,1,8
1596,47,5,0,1,9
1597,47,5,1,2,9
1598,47,5,2,2,9
1599,47,5,3,2,9
1600,47,5,0,2,10
1601,47,5,1,2,10
1602,47,5,2,2,10
1603,47,5,3,2,10
1604,47,5,0,2,11
1605,47,5,1,2,11
1606,47,5,2,2,11
1607,47,5,3,2,11
1608,47,5,0,2,12
1609,47,5,1,2,12
1610,47,5,2,2,12
1611,47,5,3,2,12
1612,47,5,0,2,13
1613,47,5,1,2,13
1614,47,5,2,2,13
1615,47,5,3,2,13
1616,47,5,0,2,14
1617,47,5,1,2,14
1618,47,5,2,2,14
1619,47,5,3,2,14
1620,47,5,0,2,15
1621,47,5,1,2,15
1622,47,5,2,2,15
1623,47,5,3,2,15
1624,47,5,0,2,16
1625,47,5,1,2,16
1626,47,5,2,2,16
1627,47,5,3,2,16
1628,47,5,0,2,17
1629,47,5,1,2,17
1630,47,5,2,2,17
1631,47,5,3,2,17
1632,47,5,0,2,18
1633,47,5,1,2,18
1634,47,5,2,2,18
1635,47,5,3,2,18
1636,47,5,0,2,19
1637,47,5,1,2,19
1638,47,5,2,2,19
1639,47,5,3,2,19
1640,47,5,0,2,20
1641,47,5,1,2,20
1642,47,5,2,2,20
1643,47,5,3,2,20
1644,47,5,0,1,21
1645,47,5,1,2,21
1646,47,5,2,2,21
1647,47,5,3,2,21
1648,47,5,0,1,22
1649,47,5,1,1,22
1650,47,5,2,1,22
1651,47,5,3,1,22
1652,47,5,0,0,23
1653,47,5,1,0,23
1654,47,5,2,1,23
1655,47,5,3,0,23
1656,47,6,0,0,0
1657,47,6,1,0,0
1658,47,6,2,0,0
1659,47,6,3,0,0
1660,47,6,0,0,1
1661,47,6,1,0,1
1662,47,6,2,0,1
1663,47,6,3,0,1
1664,47,6,0,0,2
1665,47,6,1,0,2
1666,47,6,2,0,2
1667,47,6,3,0,2
1668,47,6,0,0,3
1669,47,6,1,0,3
1670,47,6,2,0,3
1671,47,6,3,0,3
1672,47,6,0,0,4
1673,47,6,1,0,4
1674,47,6,2,0,4
1675,47,6,3,0,4
1676,47,6,0,0,5
1677,47,6,1,0,5
1678,47,6,2,0,5
1679,47,6,3,0,5
1680,47,6,0,0,6
1681,47,6,1,0,6
1682,47,6,2,0,6
1683,47,6,3,0,6
1684,47,6,0,0,7
1685,47,6,1,0,7
1686,47,6,2,1,7
1687,47,6,3,0,7
1688,47,6,0,1,8
1689,47,6,1,1,8
1690,47,6,2,1,8
1691,47,6,3,1,8
1692,47,6,0,1,9
1693,47,6,1,1,9
1694,47,6,2,2,9
1695,47,6,3,2,9
1696,47,6,0,1,10
1697,47,6,1,2,10
1698,47,6,2,2,10
1699,47,6,3,2,10
1700,47,6,0,2,11
1701,47,6,1,2,11
1702,47,6,2,2,11
1703,47,6,3,2,11
1704,47,6,0,2,12
1705,47,6,1,2,12
1706,47,6,2,2,12
1707,47,6,3,2,12
1708,47,6,0,2,13
1709,47,6,1,2,13
1710,47,6,2,2,13
1711,47,6,3,2,13
1712,47,6,0,2,14
1713,47,6,1,2,14
1714,47,6,2,2,14
1715,47,6,3,2,14
1716,47,6,0,2,15
1717,47,6,1,2,15
1718,47,6,2,2,15
1719,47,6,3,2,15
1720,47,6,0,2,16
1721,47,6,1,2,16
1722,47,6,2,2,16
1723,47,6,3,2,16
1724,47,6,0,2,17
1725,47,6,1,2,17
1726,47,6,2,2,17
1727,47,6,3,2,17
1728,47,6,0,2,18
1729,47,6,1,2,18
1730,47,6,2,2,18
1731,47,6,3,2,18
1732,47,6,0,2,19
1733,47,6,1,2,19
1734,47,6,2,2,19
1735,47,6,3,2,19
1736,47,6,0,2,20
1737,47,6,1,2,20
1738,47,6,2,2,20
1739,47,6,3,2,20
1740,47,6,0,1,21
1741,47,6,1,2,21
1742,47,6,2,2,21
1743,47,6,3,2,21
1744,47,6,0,1,22
1745,47,6,1,1,22
1746,47,6,2,1,22
1747,47,6,3,1,22
1748,47,4,0,0,23
1749,47,4,1,1,23
1750,47,4,2,1,23
1751,47,4,3,1,23
1752,47,4,0,0,0
1753,47,4,1,0,0
1754,47,4,2,0,0
1755,47,4,3,0,0
1756,47,4,0,0,1
1757,47,4,1,0,1
1758,47,4,2,0,1
1759,47,4,3,0,1
1760,47,4,0,0,2
1761,47,4,1,0,2
1762,47,4,2,0,2
1763,47,4,3,0,2
1764,47,4,0,0,3
1765,47,4,1,0,3
1766,47,4,2,0,3
1767,47,4,3,0,3
1768,47,4,0,0,4
1769,47,4,1,0,4
1770,47,4,2,0,4
1771,47,4,3,0,4
1772,47,4,0,0,5
1773,47,4,1,0,5
1774,47,4,2,0,5
1775,47,4,3,0,5
1776,47,4,0,0,6
1777,47,4,1,0,6
1778,47,4,2,0,6
1779,47,4,3,0,6
1780,47,4,0,0,7
1781,47,4,1,0,7
1782,47,4,2,0,7
1783,47,4,3,0,7
1784,47,4,0,0,8
1785,47,4,1,0,8
1786,47,4,2,0,8
1787,47,4,3,0,8
1788,47,4,0,0,9
1789,47,4,1,0,9
1790,47,4,2,0,9
1791,47,4,3,0,9
1792,47,4,0,0,10
1793,47,4,1,0,10
1794,47,4,2,0,10
1795,47,4,3,0,10
1796,47,4,0,0,11
1797,47,4,1,0,11
1798,47,4,2,0,11
1799,47,4,3,0,11
1800,47,4,0,0,12
1801,47,4,1,0,12
1802,47,4,2,1,12
1803,47,4,3,0,12
1804,47,4,0,0,13
1805,47,4,1,0,13
1806,47,4,2,1,13
1807,47,4,3,1,13
1808,47,4,0,1,14
1809,47,4,1,1,14
1810,47,4,2,1,14
1811,47,4,3,1,14
1812,47,4,0,1,15
1813,47,4,1,1,15
1814,47,4,2,1,15
1815,47,4,3,1,15
1816,47,4,0,1,16
1817,47,4,1,1,16
1818,47,4,2,1,16
1819,47,4,3,1,16
1820,47,4,0,1,17
1821,47,4,1,1,17
1822,47,4,2,1,17
1823,47,4,3,1,17
1824,47,4,0,1,18
1825,47,4,1,1,18
1826,47,4,2,2,18
1827,47,4,3,1,18
1828,47,4,0,1,19
1829,47,4,1,1,19
1830,47,4,2,2,19
1831,47,4,3,1,19
1832,47,4,0,1,20
1833,47,4,1,1,20
1834,47,4,2,2,20
1835,47,4,3,1,20
1836,47,4,0,1,21
1837,47,4,1,1,21
1838,47,4,2,1,21
1839,47,4,3,1,21
1840,47,0,0,1,22
1841,47,0,1,1,22
1842,47,0,2,1,22
1843,47,0,3,1,22
1844,47,0,0,0,23
1845,47,0,1,0,23
1846,47,0,2,0,23
1847,47,0,3,0,23
1848,47,0,0,0,0
1849,47,0,1,0,0
1850,47,0,2,0,0
1851,47,0,3,0,0
1852,47,0,0,0,1
1853,47,0,1,0,1
1854,47,0,2,0,1
1855,47,0,3,0,1
1856,47,0,0,0,2
1857,47,0,1,0,2
1858,47,0,2,0,2
1859,47,0,3,0,2
1860,47,0,0,0,3
1861,47,0,1,0,3
1862,47,0,2,0,3
1863,47,0,3,0,3
1864,47,0,0,0,4
1865,47,0,1,0,4
1866,47,0,2,0,4
1867,47,0,3,0,4
1868,47,0,0,0,5
1869,47,0,1,0,5
1870,47,0,2,0,5
1871,47,0,3,0,5
1872,47,0,0,0,6
1873,47,0,1,0,6
1874,47,0,2,0,6
1875,47,0,3,0,6
1876,47,0,0,0,7
1877,47,0,1,0,7
1878,47,0,2,0,7
1879,47,0,3,0,7
1880,47,0,0,0,8
1881,47,0,1,0,8
1882,47,0,2,0,8
1883,47,0,3,0,8
1884,47,0,0,0,9
1885,47,0,1,0,9
1886,47,0,2,1,9
1887,47,0,3,1,9
1888,47,0,0,1,10
1889,47,0,1,1,10
1890,47,0,2,1,10
1891,47,0,3,1,10
1892,47,0,0,1,11
1893,47,0,1,1,11
1894,47,0,2,1,11
1895,47,0,3,1,11
1896,47,0,0,1,12
1897,47,0,1,1,12
1898,47,0,2,1,12
1899,47,0,3,1,12
1900,47,0,0,1,13
1901,47,0,1,1,13
1902,47,0,2,2,13
1903,47,0,3,1,13
1904,47,0,0,1,14
1905,47,0,1,1,14
1906,47,0,2,2,14
1907,47,0,3,2,14
1908,47,0,0,1,15
1909,47,0,1,2,15
1910,47,0,2,2,15
1911,47,0,3,2,15
1912,47,0,0,2,16
1913,47,0,1,2,16
1914,47,0,2,2,16
1915,47,0,3,2,16
1916,47,0,0,2,17
1917,47,0,1,2,17
1918,47,0,2,2,17
1919,47,0,3,2,17
1920,47,0,0,2,18
1921,47,0,1,2,18
1922,47,0,2,2,18
1923,47,0,3,2,18
1924,47,0,0,2,19
1925,47,0,1,2,19
1926,47,0,2,2,19
1927,47,0,3,2,19
1928,47,0,0,1,20
1929,47,0,1,1,20
1930,47,0,2,2,20
1931,47,0,3,2,20
1932,34,2,0,0,4
1933,34,2,1,0,4
1934,34,2,2,0,4
1935,34,2,3,0,4
1936,34,2,0,0,5
1937,34,2,1,0,5
1938,34,2,2,0,5
1939,34,2,3,0,5
1940,34,2,0,0,6
1941,34,2,1,0,6
1942,34,2,2,0,6
1943,34,2,3,0,6
1944,34,2,0,0,7
1945,34,2,1,0,7
1946,34,2,2,0,7
1947,34,2,3,0,7
1948,34,2,0,0,8
1949,34,2,1,1,8
1950,34,2,2,1,8
1951,34,2,3,1,8
1952,34,2,0,1,9
1953,34,2,1,1,9
1954,34,2,2,1,9
1955,34,2,3,1,9
1956,34,2,0,1,10
1957,34,2,1,1,10
1958,34,2,2,1,10
1959,34,2,3,1,10
1960,34,2,0,1,11
1961,34,2,1,1,11
1962,34,2,2,1,11
1963,34,2,3,1,11
1964,34,2,0,1,12
1965,34,2,1,1,12
1966,34,2,2,1,12
1967,34,2,3,1,12
1968,34,2,0,1,13
1969,34,2,1,1,13
1970,34,2,2,2,13
1971,34,2,3,1,13
1972,34,2,0,1,14
1973,34,2,1,2,14
1974,34,2,2,2,14
1975,34,2,3,2,14
1976,34,2,0,2,15
1977,34,2,1,2,15
1978,34,2,2,2,15
1979,34,2,3,2,15
1980,34,2,0,2,16
1981,34,2,1,2,16
1982,34,2,2,2,16
1983,34,2,3,2,16
1984,34,2,0,2,17
1985,34,2,1,2,17
1986,34,2,2,2,17
1987,34,2,3,2,17
1988,34,2,0,2,18
1989,34,2,1,2,18
1990,34,2,2,2,18
1991,34,2,3,2,18
1992,34,2,0,2,19
1993,34,2,1,2,19
1994,34,2,2,2,19
1995,34,2,3,2,19
1996,34,2,0,2,20
1997,34,2,1,2,20
1998,34,2,2,2,20
1999,34,2,3,2,20
2000,34,2,0,1,21
2001,34,2,1,2,21
2002,34,2,2,2,21
2003,34,2,3,2,21
2004,34,2,0,1,22
2005,34,2,1,1,22
2006,34,2,2,1,22
2007,34,2,3,1,22
2008,34,2,0,0,23
2009,34,2,1,0,23
2010,34,2,2,1,23
2011,34,2,3,1,23
2012,34,2,0,0,0
2013,34,2,1,0,0
2014,34,2,2,0,0
2015,34,2,3,0,0
2016,34,2,0,0,1
2017,34,2,1,0,1
2018,34,2,2,0,1
2019,34,2,3,0,1
2020,34,2,0,0,2
2021,34,2,1,0,2
2022,34,2,2,0,2
2023,34,2,3,0,2
2024,34,3,0,0,3
2025,34,3,1,0,3
2026,34,3,2,0,3
2027,34,3,3,0,3
2028,34,3,0,0,4
2029,34,3,1,0,4
2030,34,3,2,0,4
2031,34,3,3,0,4
2032,34,3,0,0,5
2033,34,3,1,0,5
2034,34,3,2,0,5
2035,34,3,3,0,5
2036,34,3,0,0,6
2037,34,3,1,0,6
2038,34,3,2,0,6
2039,34,3,3,0,6
2040,34,3,0,0,7
2041,34,3,1,0,7
2042,34,3,2,1,7
2043,34,3,3,0,7
2044,34,3,0,1,8
2045,34,3,1,1,8
2046,34,3,2,1,8
2047,34,3,3,1,8
2048,34,3,0,1,9
2049,34,3,1,1,9
2050,34,3,2,1,9
2051,34,3,3,1,9
2052,34,3,0,1,10
2053,34,3,1,1,10
2054,34,3,2,1,10
2055,34,3,3,1,10
2056,34,3,0,1,11
2057,34,3,1,1,11
2058,34,3,2,1,11
2059,34,3,3,1,11
2060,34,3,0,1,12
2061,34,3,1,1,12
2062,34,3,2,1,12
2063,34,3,3,1,12
2064,34,3,0,1,13
2065,34,3,1,1,13
2066,34,3,2,2,13
2067,34,3,3,1,13
2068,34,3,0,2,14
2069,34,3,1,2,14
2070,34,3,2,2,14
2071,34,3,3,2,14
2072,34,3,0,2,15
2073,34,3,1,2,15
2074,34,3,2,2,15
2075,34,3,3,2,15
2076,34,3,0,2,16
2077,34,3,1,2,16
2078,34,3,2,2,16
2079,34,3,3,2,16
2080,34,3,0,2,17
2081,34,3,1,2,17
2082,34,3,2,2,17
2083,34,3,3,2,17
2084,34,3,0,2,18
2085,34,3,1,2,18
2086,34,3,2,2,18
2087,34,3,3,2,18
2088,34,3,0,2,19
2089,34,3,1,2,19
2090,34,3,2,2,19
2091,34,3,3,2,19
2092,34,3,0,2,20
2093,34,3,1,2,20
2094,34,3,2,2,20
2095,34,3,3,2,20
2096,34,3,0,2,21
2097,34,3,1,2,21
2098,34,3,2,2,21
2099,34,3,3,2,21
2100,34,3,0,1,22
2101,34,3,1,1,22
2102,34,3,2,2,22
2103,34,3,3,1,22
2104,34,3,0,0,23
2105,34,3,1,0,23
2106,34,3,2,1,23
2107,34,3,3,1,23
2108,34,3,0,0,0
2109,34,3,1,0,0
2110,34,3,2,0,0
2111,34,3,3,0,0
2112,34,3,0,0,1
2113,34,3,1,0,1
2114,34,3,2,0,1
2115,34,3,3,0,1
2116,34,1,0,0,2
2117,34,1,1,0,2
2118,34,1,2,0,2
2119,34,1,3,0,2
2120,34,1,0,0,3
2121,34,1,1,0,3
2122,34,1,2,0,3
2123,34,1,3,0,3
2124,34,1,0,0,4
2125,34,1,1,0,4
2126,34,1,2,0,4
2127,34,1,3,0,4
2128,34,1,0,0,5
2129,34,1,1,0,5
2130,34,1,2,0,5
2131,34,1,3,0,5
2132,34,1,0,0,6
2133,34,1,1,0,6
2134,34,1,2,0,6
2135,34,1,3,0,6
2136,34,1,0,0,7
2137,34,1,1,0,7
2138,34,1,2,1,7
2139,34,1,3,1,7
2140,34,1,0,1,8
2141,34,1,1,1,8
2142,34,1,2,1,8
2143,34,1,3,1,8
2144,34,1,0,1,9
2145,34,1,1,1,9
2146,34,1,2,1,9
2147,34,1,3,1,9
2148,34,1,0,1,10
2149,34,1,1,1,10
2150,34,1,2,1,10
2151,34,1,3,1,10
2152,34,1,0,1,11
2153,34,1,1,1,11
2154,34,1,2,1,11
2155,34,1,3,1,11
2156,34,1,0,1,12
2157,34,1,1,1,12
2158,34,1,2,1,12
2159,34,1,3,1,12
2160,34,1,0,1,13
2161,34,1,1,1,13
2162,34,1,2,2,13
2163,34,1,3,1,13
2164,34,1,0,2,14
2165,34,1,1,2,14
2166,34,1,2,2,14
2167,34,1,3,2,14
2168,34,1,0,2,15
2169,34,1,1,2,15
2170,34,1,2,2,15
2171,34,1,3,2,15
2172,34,1,0,2,16
2173,34,1,1,2,16
2174,34,1,2,2,16
2175,34,1,3,2,16
2176,34,1,0,2,17
2177,34,1,1,2,17
2178,34,1,2,2,17
2179,34,1,3,2,17
2180,34,1,0,2,18
2181,34,1,1,2,18
2182,34,1,2,2,18
2183,34,1,3,2,18
2184,34,1,0,2,19
2185,34,1,1,2,19
2186,34,1,2,2,19
2187,34,1,3,2,19
2188,34,1,0,2,20
2189,34,1,1,2,20
2190,34,1,2,2,20
2191,34,1,3,2,20
2192,34,1,0,2,21
2193,34,1,1,2,21
2194,34,1,2,2,21
2195,34,1,3,2,21
2196,34,1,0,1,22
2197,34,1,1,1,22
2198,34,1,2,2,22
2199,34,1,3,1,22
2200,34,1,0,0,23
2201,34,1,1,1,23
2202,34,1,2,1,23
2203,34,1,3,1,23
2204,34,1,0,0,0
2205,34,1,1,0,0
2206,34,1,2,0,0
2207,34,1,3,0,0
2208,34,5,0,0,1
2209,34,5,1,0,1
2210,34,5,2,0,1
2211,34,5,3,0,1
2212,34,5,0,0,2
2213,34,5,1,0,2
2214,34,5,2,0,2
2215,34,5,3,0,2
2216,34,5,0,0,3
2217,34,5,1,0,3
2218,34,5,2,0,3
2219,34,5,3,0,3
2220,34,5,0,0,4
2221,34,5,1,0,4
2222,34,5,2,0,4
2223,34,5,3,0,4
2224,34,5,0,0,5
2225,34,5,1,0,5
