stationName,day,time,season,result
Tora El-Balad,Thursday ,12:00 AM,Summer,normal
Tora El-Balad,Thursday ,1:00 AM,Autumn,normal
Tora El-Balad,Thursday ,1:00 AM,Spring,normal
Tora El-Balad,Thursday ,1:00 AM,Winter,normal
Tora El-Balad,Thursday ,1:00 AM,Summer,normal
Tora El-Balad,Thursday ,2:00 AM,Autumn,normal
Tora El-Balad,Thursday ,2:00 AM,Spring,normal
Tora El-Balad,Thursday ,2:00 AM,Winter,normal
Tora El-Balad,Thursday ,2:00 AM,Summer,normal
Tora El-Balad,Thursday ,3:00 AM,Autumn,normal
Tora El-Balad,Thursday ,3:00 AM,Spring,normal
Tora El-Balad,Thursday ,3:00 AM,Winter,normal
Tora El-Balad,Thursday ,3:00 AM,Summer,normal
Tora El-Balad,Thursday ,4:00 AM,Autumn,normal
Tora El-Balad,Thursday ,4:00 AM,Spring,normal
Tora El-Balad,Thursday ,4:00 AM,Winter,normal
Tora El-Balad,Thursday ,4:00 AM,Summer,normal
Tora El-Balad,Thursday ,5:00 AM,Autumn,normal
Tora El-Balad,Thursday ,5:00 AM,Spring,normal
Tora El-Balad,Thursday ,5:00 AM,Winter,normal
Tora El-Balad,Thursday ,5:00 AM,Summer,normal
Tora El-Balad,Thursday ,6:00 AM,Autumn,normal
Tora El-Balad,Thursday ,6:00 AM,Spring,normal
Tora El-Balad,Thursday ,6:00 AM,Winter,normal
Tora El-Balad,Thursday ,6:00 AM,Summer,normal
Tora El-Balad,Thursday ,7:00 AM,Autumn,normal
Tora El-Balad,Thursday ,7:00 AM,Spring,normal
Tora El-Balad,Thursday ,7:00 AM,Winter,normal
Tora El-Balad,Thursday ,7:00 AM,Summer,normal
Tora El-Balad,Thursday ,8:00 AM,Autumn,normal
Tora El-Balad,Thursday ,8:00 AM,Spring,normal
Tora El-Balad,Thursday ,8:00 AM,Winter,busy
Tora El-Balad,Thursday ,8:00 AM,Summer,busy
Tora El-Balad,Thursday ,9:00 AM,Autumn,busy
Tora El-Balad,Thursday ,9:00 AM,Spring,busy
Tora El-Balad,Thursday ,9:00 AM,Winter,busy
Tora El-Balad,Thursday ,9:00 AM,Summer,busy
Tora El-Balad,Thursday ,10:00 AM,Autumn,busy
Tora El-Balad,Thursday ,10:00 AM,Spring,busy
Tora El-Balad,Thursday ,10:00 AM,Winter,busy
Tora El-Balad,Thursday ,10:00 AM,Summer,busy
Tora El-Balad,Thursday ,11:00 AM,Autumn,busy
Tora El-Balad,Thursday ,11:00 AM,Spring,busy
Tora El-Balad,Thursday ,11:00 AM,Winter,very busy
Tora El-Balad,Thursday ,11:00 AM,Summer,busy
Tora El-Balad,Thursday ,12:00 PM,Autumn,busy
Tora El-Balad,Thursday ,12:00 PM,Spring,busy
Tora El-Balad,Thursday ,12:00 PM,Winter,very busy
Tora El-Balad,Thursday ,12:00 PM,Summer,very busy
Tora El-Balad,Thursday ,1:00 PM,Autumn,busy
Tora El-Balad,Thursday ,1:00 PM,Spring,busy
Tora El-Balad,Thursday ,1:00 PM,Winter,very busy
Tora El-Balad,Thursday ,1:00 PM,Summer,very busy
Tora El-Balad,Thursday ,2:00 PM,Autumn,busy
Tora El-Balad,Thursday ,2:00 PM,Spring,busy
Tora El-Balad,Thursday ,2:00 PM,Winter,very busy
Tora El-Balad,Thursday ,2:00 PM,Summer,very busy
Tora El-Balad,Thursday ,3:00 PM,Autumn,busy
Tora El-Balad,Thursday ,3:00 PM,Spring,busy
Tora El-Balad,Thursday ,3:00 PM,Winter,very busy
Tora El-Balad,Thursday ,3:00 PM,Summer,busy
Tora El-Balad,Thursday ,4:00 PM,Autumn,busy
Tora El-Balad,Thursday ,4:00 PM,Spring,busy
Tora El-Balad,Thursday ,4:00 PM,Winter,busy
Tora El-Balad,Thursday ,4:00 PM,Summer,busy
Tora El-Balad,Thursday ,5:00 PM,Autumn,busy
Tora El-Balad,Thursday ,5:00 PM,Spring,busy
Tora El-Balad,Thursday ,5:00 PM,Winter,busy
Tora El-Balad,Thursday ,5:00 PM,Summer,busy
Tora El-Balad,Thursday ,6:00 PM,Autumn,busy
Tora El-Balad,Thursday ,6:00 PM,Spring,busy
Tora El-Balad,Thursday ,6:00 PM,Winter,busy
Tora El-Balad,Thursday ,6:00 PM,Summer,busy
Tora El-Balad,Thursday ,7:00 PM,Autumn,busy
Tora El-Balad,Thursday ,7:00 PM,Spring,busy
Tora El-Balad,Thursday ,7:00 PM,Winter,busy
Tora El-Balad,Thursday ,7:00 PM,Summer,busy
Tora El-Balad,Thursday ,8:00 PM,Autumn,busy
Tora El-Balad,Thursday ,8:00 PM,Spring,busy
Tora El-Balad,Thursday ,8:00 PM,Winter,busy
Tora El-Balad,Thursday ,8:00 PM,Summer,busy
Tora El-Balad,Thursday ,9:00 PM,Autumn,busy
Tora El-Balad,Thursday ,9:00 PM,Spring,busy
Tora El-Balad,Thursday ,9:00 PM,Winter,busy
Tora El-Balad,Thursday ,9:00 PM,Summer,busy
Tora El-Balad,Friday ,10:00 PM,Autumn,normal
Tora El-Balad,Friday ,10:00 PM,Spring,normal
Tora El-Balad,Friday ,10:00 PM,Winter,busy
Tora El-Balad,Friday ,10:00 PM,Summer,busy
Tora El-Balad,Friday ,11:00 PM,Autumn,normal
Tora El-Balad,Friday ,11:00 PM,Spring,normal
Tora El-Balad,Friday ,11:00 PM,Winter,normal
Tora El-Balad,Friday ,11:00 PM,Summer,normal
Tora El-Balad,Friday ,12:00 AM,Autumn,normal
Tora El-Balad,Friday ,12:00 AM,Spring,normal
Tora El-Balad,Friday ,12:00 AM,Winter,normal
Tora El-Balad,Friday ,12:00 AM,Summer,normal
Tora El-Balad,Friday ,1:00 AM,Autumn,normal
Tora El-Balad,Friday ,1:00 AM,Spring,normal
Tora El-Balad,Friday ,1:00 AM,Winter,normal
Tora El-Balad,Friday ,1:00 AM,Summer,normal
Tora El-Balad,Friday ,2:00 AM,Autumn,normal
Tora El-Balad,Friday ,2:00 AM,Spring,normal
Tora El-Balad,Friday ,2:00 AM,Winter,normal
Tora El-Balad,Friday ,2:00 AM,Summer,normal
Tora El-Balad,Friday ,3:00 AM,Autumn,normal
Tora El-Balad,Friday ,3:00 AM,Spring,normal
Tora El-Balad,Friday ,3:00 AM,Winter,normal
Tora El-Balad,Friday ,3:00 AM,Summer,normal
Tora El-Balad,Friday ,4:00 AM,Autumn,normal
Tora El-Balad,Friday ,4:00 AM,Spring,normal
Tora El-Balad,Friday ,4:00 AM,Winter,normal
Tora El-Balad,Friday ,4:00 AM,Summer,normal
Tora El-Balad,Friday ,5:00 AM,Autumn,normal
Tora El-Balad,Friday ,5:00 AM,Spring,normal
Tora El-Balad,Friday ,5:00 AM,Winter,normal
Tora El-Balad,Friday ,5:00 AM,Summer,normal
Tora El-Balad,Friday ,6:00 AM,Autumn,normal
Tora El-Balad,Friday ,6:00 AM,Spring,normal
Tora El-Balad,Friday ,6:00 AM,Winter,normal
Tora El-Balad,Friday ,6:00 AM,Summer,normal
Tora El-Balad,Friday ,7:00 AM,Autumn,busy
Tora El-Balad,Friday ,7:00 AM,Spring,busy
Tora El-Balad,Friday ,7:00 AM,Winter,busy
Tora El-Balad,Friday ,7:00 AM,Summer,busy
Tora El-Balad,Friday ,8:00 AM,Autumn,busy
Tora El-Balad,Friday ,8:00 AM,Spring,busy
Tora El-Balad,Friday ,8:00 AM,Winter,very busy
Tora El-Balad,Friday ,8:00 AM,Summer,very busy
Tora El-Balad,Friday ,9:00 AM,Autumn,very busy
Tora El-Balad,Friday ,9:00 AM,Spring,very busy
Tora El-Balad,Friday ,9:00 AM,Winter,very busy
Tora El-Balad,Friday ,9:00 AM,Summer,very busy
Tora El-Balad,Friday ,10:00 AM,Autumn,very busy
Tora El-Balad,Friday ,10:00 AM,Spring,very busy
Tora El-Balad,Friday ,10:00 AM,Winter,very busy
Tora El-Balad,Friday ,10:00 AM,Summer,very busy
Tora El-Balad,Friday ,11:00 AM,Autumn,very busy
Tora El-Balad,Friday ,11:00 AM,Spring,very busy
Tora El-Balad,Friday ,11:00 AM,Winter,very busy
Tora El-Balad,Friday ,11:00 AM,Summer,very busy
Tora El-Balad,Friday ,12:00 PM,Autumn,very busy
Tora El-Balad,Friday ,12:00 PM,Spring,very busy
Tora El-Balad,Friday ,12:00 PM,Winter,very busy
Tora El-Balad,Friday ,12:00 PM,Summer,very busy
Tora El-Balad,Friday ,1:00 PM,Autumn,very busy
Tora El-Balad,Friday ,1:00 PM,Spring,very busy
Tora El-Balad,Friday ,1:00 PM,Winter,very busy
Tora El-Balad,Friday ,1:00 PM,Summer,very busy
Tora El-Balad,Friday ,2:00 PM,Autumn,busy
Tora El-Balad,Friday ,2:00 PM,Spring,very busy
Tora El-Balad,Friday ,2:00 PM,Winter,very busy
Tora El-Balad,Friday ,2:00 PM,Summer,very busy
Tora El-Balad,Friday ,3:00 PM,Autumn,busy
Tora El-Balad,Friday ,3:00 PM,Spring,very busy
Tora El-Balad,Friday ,3:00 PM,Winter,very busy
Tora El-Balad,Friday ,3:00 PM,Summer,very busy
Tora El-Balad,Friday ,4:00 PM,Autumn,busy
Tora El-Balad,Friday ,4:00 PM,Spring,busy
Tora El-Balad,Friday ,4:00 PM,Winter,very busy
Tora El-Balad,Friday ,4:00 PM,Summer,very busy
Tora El-Balad,Friday ,5:00 PM,Autumn,busy
Tora El-Balad,Friday ,5:00 PM,Spring,busy
Tora El-Balad,Friday ,5:00 PM,Winter,busy
Tora El-Balad,Friday ,5:00 PM,Summer,busy
Tora El-Balad,Friday ,6:00 PM,Autumn,busy
Tora El-Balad,Friday ,6:00 PM,Spring,busy
Tora El-Balad,Friday ,6:00 PM,Winter,busy
Tora El-Balad,Friday ,6:00 PM,Summer,busy
Tora El-Balad,Friday ,7:00 PM,Autumn,normal
Tora El-Balad,Friday ,7:00 PM,Spring,busy
Tora El-Balad,Friday ,7:00 PM,Winter,busy
Tora El-Balad,Friday ,7:00 PM,Summer,busy
Tora El-Balad,Friday ,8:00 PM,Autumn,normal
Tora El-Balad,Friday ,8:00 PM,Spring,normal
Tora El-Balad,Friday ,8:00 PM,Winter,busy
Tora El-Balad,Friday ,8:00 PM,Summer,normal
sakanat-el-maadi,Saturday ,4:00 AM,Autumn,normal
sakanat-el-maadi,Saturday ,4:00 AM,Spring,normal
sakanat-el-maadi,Saturday ,4:00 AM,Winter,normal
sakanat-el-maadi,Saturday ,4:00 AM,Summer,normal
sakanat-el-maadi,Saturday ,5:00 AM,Autumn,normal
sakanat-el-maadi,Saturday ,5:00 AM,Spring,normal
sakanat-el-maadi,Saturday ,5:00 AM,Winter,normal
sakanat-el-maadi,Saturday ,5:00 AM,Summer,normal
sakanat-el-maadi,Saturday ,6:00 AM,Autumn,normal
sakanat-el-maadi,Saturday ,6:00 AM,Spring,normal
sakanat-el-maadi,Saturday ,6:00 AM,Winter,normal
sakanat-el-maadi,Saturday ,6:00 AM,Summer,normal
sakanat-el-maadi,Saturday ,7:00 AM,Autumn,normal
sakanat-el-maadi,Saturday ,7:00 AM,Spring,normal
sakanat-el-maadi,Saturday ,7:00 AM,Winter,normal
sakanat-el-maadi,Saturday ,7:00 AM,Summer,normal
sakanat-el-maadi,Saturday ,8:00 AM,Autumn,busy
sakanat-el-maadi,Saturday ,8:00 AM,Spring,busy
sakanat-el-maadi,Saturday ,8:00 AM,Winter,busy
sakanat-el-maadi,Saturday ,8:00 AM,Summer,busy
sakanat-el-maadi,Saturday ,9:00 AM,Autumn,busy
sakanat-el-maadi,Saturday ,9:00 AM,Spring,busy
sakanat-el-maadi,Saturday ,9:00 AM,Winter,busy
sakanat-el-maadi,Saturday ,9:00 AM,Summer,busy
sakanat-el-maadi,Saturday ,10:00 AM,Autumn,busy
sakanat-el-maadi,Saturday ,10:00 AM,Spring,busy
sakanat-el-maadi,Saturday ,10:00 AM,Winter,busy
sakanat-el-maadi,Saturday ,10:00 AM,Summer,busy
sakanat-el-maadi,Saturday ,11:00 AM,Autumn,busy
sakanat-el-maadi,Saturday ,11:00 AM,Spring,busy
sakanat-el-maadi,Saturday ,11:00 AM,Winter,busy
sakanat-el-maadi,Saturday ,11:00 AM,Summer,busy
sakanat-el-maadi,Saturday ,12:00 PM,Autumn,busy
sakanat-el-maadi,Saturday ,12:00 PM,Spring,busy
sakanat-el-maadi,Saturday ,12:00 PM,Winter,busy
sakanat-el-maadi,Saturday ,12:00 PM,Summer,busy
sakanat-el-maadi,Saturday ,1:00 PM,Autumn,busy
sakanat-el-maadi,Saturday ,1:00 PM,Spring,busy
sakanat-el-maadi,Saturday ,1:00 PM,Winter,busy
sakanat-el-maadi,Saturday ,1:00 PM,Summer,busy
sakanat-el-maadi,Saturday ,2:00 PM,Autumn,busy
sakanat-el-maadi,Saturday ,2:00 PM,Spring,busy
sakanat-el-maadi,Saturday ,2:00 PM,Winter,very busy
sakanat-el-maadi,Saturday ,2:00 PM,Summer,busy
sakanat-el-maadi,Saturday ,3:00 PM,Autumn,very busy
sakanat-el-maadi,Saturday ,3:00 PM,Spring,very busy
sakanat-el-maadi,Saturday ,3:00 PM,Winter,very busy
sakanat-el-maadi,Saturday ,3:00 PM,Summer,very busy
sakanat-el-maadi,Saturday ,4:00 PM,Autumn,very busy
sakanat-el-maadi,Saturday ,4:00 PM,Spring,very busy
sakanat-el-maadi,Saturday ,4:00 PM,Winter,very busy
sakanat-el-maadi,Saturday ,4:00 PM,Summer,very busy
sakanat-el-maadi,Saturday ,5:00 PM,Autumn,very busy
sakanat-el-maadi,Saturday ,5:00 PM,Spring,very busy
sakanat-el-maadi,Saturday ,5:00 PM,Winter,very busy
sakanat-el-maadi,Saturday ,5:00 PM,Summer,very busy
sakanat-el-maadi,Saturday ,6:00 PM,Autumn,very busy
sakanat-el-maadi,Saturday ,6:00 PM,Spring,very busy
sakanat-el-maadi,Saturday ,6:00 PM,Winter,very busy
sakanat-el-maadi,Saturday ,6:00 PM,Summer,very busy
sakanat-el-maadi,Saturday ,7:00 PM,Autumn,very busy
sakanat-el-maadi,Saturday ,7:00 PM,Spring,very busy
sakanat-el-maadi,Saturday ,7:00 PM,Winter,very busy
sakanat-el-maadi,Saturday ,7:00 PM,Summer,very busy
sakanat-el-maadi,Saturday ,8:00 PM,Autumn,busy
sakanat-el-maadi,Saturday ,8:00 PM,Spring,busy
sakanat-el-maadi,Saturday ,8:00 PM,Winter,very busy
sakanat-el-maadi,Saturday ,8:00 PM,Summer,very busy
sakanat-el-maadi,Saturday ,9:00 PM,Autumn,busy
sakanat-el-maadi,Saturday ,9:00 PM,Spring,busy
sakanat-el-maadi,Saturday ,9:00 PM,Winter,busy
sakanat-el-maadi,Saturday ,9:00 PM,Summer,busy
sakanat-el-maadi,Saturday ,10:00 PM,Autumn,busy
sakanat-el-maadi,Saturday ,10:00 PM,Spring,busy
sakanat-el-maadi,Saturday ,10:00 PM,Winter,busy
sakanat-el-maadi,Saturday ,10:00 PM,Summer,busy
sakanat-el-maadi,Saturday ,11:00 PM,Autumn,normal
sakanat-el-maadi,Saturday ,11:00 PM,Spring,normal
sakanat-el-maadi,Saturday ,11:00 PM,Winter,normal
sakanat-el-maadi,Saturday ,11:00 PM,Summer,normal
sakanat-el-maadi,Saturday ,12:00 AM,Autumn,normal
sakanat-el-maadi,Saturday ,12:00 AM,Spring,normal
sakanat-el-maadi,Saturday ,12:00 AM,Winter,normal
sakanat-el-maadi,Saturday ,12:00 AM,Summer,normal
sakanat-el-maadi,Saturday ,1:00 AM,Autumn,normal
sakanat-el-maadi,Saturday ,1:00 AM,Spring,normal
sakanat-el-maadi,Saturday ,1:00 AM,Winter,normal
sakanat-el-maadi,Saturday ,1:00 AM,Summer,normal
sakanat-el-maadi,Saturday ,2:00 AM,Autumn,normal
sakanat-el-maadi,Saturday ,2:00 AM,Spring,normal
sakanat-el-maadi,Saturday ,2:00 AM,Winter,normal
sakanat-el-maadi,Saturday ,2:00 AM,Summer,normal
sakanat-el-maadi,Sunday ,3:00 AM,Autumn,normal
sakanat-el-maadi,Sunday ,3:00 AM,Spring,normal
sakanat-el-maadi,Sunday ,3:00 AM,Winter,normal
sakanat-el-maadi,Sunday ,3:00 AM,Summer,normal
sakanat-el-maadi,Sunday ,4:00 AM,Autumn,normal
sakanat-el-maadi,Sunday ,4:00 AM,Spring,normal
sakanat-el-maadi,Sunday ,4:00 AM,Winter,normal
sakanat-el-maadi,Sunday ,4:00 AM,Summer,normal
sakanat-el-maadi,Sunday ,5:00 AM,Autumn,normal
sakanat-el-maadi,Sunday ,5:00 AM,Spring,normal
sakanat-el-maadi,Sunday ,5:00 AM,Winter,normal
sakanat-el-maadi,Sunday ,5:00 AM,Summer,normal
sakanat-el-maadi,Sunday ,6:00 AM,Autumn,normal
sakanat-el-maadi,Sunday ,6:00 AM,Spring,normal
sakanat-el-maadi,Sunday ,6:00 AM,Winter,normal
sakanat-el-maadi,Sunday ,6:00 AM,Summer,normal
sakanat-el-maadi,Sunday ,7:00 AM,Autumn,normal
sakanat-el-maadi,Sunday ,7:00 AM,Spring,normal
sakanat-el-maadi,Sunday ,7:00 AM,Winter,busy
sakanat-el-maadi,Sunday ,7:00 AM,Summer,normal
sakanat-el-maadi,Sunday ,8:00 AM,Autumn,busy
sakanat-el-maadi,Sunday ,8:00 AM,Spring,busy
sakanat-el-maadi,Sunday ,8:00 AM,Winter,busy
sakanat-el-maadi,Sunday ,8:00 AM,Summer,busy
sakanat-el-maadi,Sunday ,9:00 AM,Autumn,busy
sakanat-el-maadi,Sunday ,9:00 AM,Spring,busy
sakanat-el-maadi,Sunday ,9:00 AM,Winter,very busy
sakanat-el-maadi,Sunday ,9:00 AM,Summer,busy
sakanat-el-maadi,Sunday ,10:00 AM,Autumn,busy
sakanat-el-maadi,Sunday ,10:00 AM,Spring,busy
sakanat-el-maadi,Sunday ,10:00 AM,Winter,very busy
sakanat-el-maadi,Sunday ,10:00 AM,Summer,busy
sakanat-el-maadi,Sunday ,11:00 AM,Autumn,busy
sakanat-el-maadi,Sunday ,11:00 AM,Spring,busy
sakanat-el-maadi,Sunday ,11:00 AM,Winter,busy
sakanat-el-maadi,Sunday ,11:00 AM,Summer,busy
sakanat-el-maadi,Sunday ,12:00 PM,Autumn,busy
sakanat-el-maadi,Sunday ,12:00 PM,Spring,busy
sakanat-el-maadi,Sunday ,12:00 PM,Winter,busy
sakanat-el-maadi,Sunday ,12:00 PM,Summer,busy
sakanat-el-maadi,Sunday ,1:00 PM,Autumn,busy
sakanat-el-maadi,Sunday ,1:00 PM,Spring,busy
sakanat-el-maadi,Sunday ,1:00 PM,Winter,busy
sakanat-el-maadi,Sunday ,1:00 PM,Summer,busy
sakanat-el-maadi,Sunday ,2:00 PM,Autumn,busy
sakanat-el-maadi,Sunday ,2:00 PM,Spring,very busy
sakanat-el-maadi,Sunday ,2:00 PM,Winter,very busy
sakanat-el-maadi,Sunday ,2:00 PM,Summer,very busy
sakanat-el-maadi,Sunday ,3:00 PM,Autumn,very busy
sakanat-el-maadi,Sunday ,3:00 PM,Spring,very busy
sakanat-el-maadi,Sunday ,3:00 PM,Winter,very busy
sakanat-el-maadi,Sunday ,3:00 PM,Summer,very busy
sakanat-el-maadi,Sunday ,4:00 PM,Autumn,very busy
sakanat-el-maadi,Sunday ,4:00 PM,Spring,very busy
sakanat-el-maadi,Sunday ,4:00 PM,Winter,very busy
sakanat-el-maadi,Sunday ,4:00 PM,Summer,very busy
sakanat-el-maadi,Sunday ,5:00 PM,Autumn,very busy
sakanat-el-maadi,Sunday ,5:00 PM,Spring,very busy
sakanat-el-maadi,Sunday ,5:00 PM,Winter,very busy
sakanat-el-maadi,Sunday ,5:00 PM,Summer,very busy
sakanat-el-maadi,Sunday ,6:00 PM,Autumn,very busy
sakanat-el-maadi,Sunday ,6:00 PM,Spring,very busy
sakanat-el-maadi,Sunday ,6:00 PM,Winter,very busy
sakanat-el-maadi,Sunday ,6:00 PM,Summer,very busy
sakanat-el-maadi,Sunday ,7:00 PM,Autumn,very busy
sakanat-el-maadi,Sunday ,7:00 PM,Spring,very busy
sakanat-el-maadi,Sunday ,7:00 PM,Winter,very busy
sakanat-el-maadi,Sunday ,7:00 PM,Summer,very busy
sakanat-el-maadi,Sunday ,8:00 PM,Autumn,very busy
sakanat-el-maadi,Sunday ,8:00 PM,Spring,very busy
sakanat-el-maadi,Sunday ,8:00 PM,Winter,very busy
sakanat-el-maadi,Sunday ,8:00 PM,Summer,very busy
sakanat-el-maadi,Sunday ,9:00 PM,Autumn,busy
sakanat-el-maadi,Sunday ,9:00 PM,Spring,busy
sakanat-el-maadi,Sunday ,9:00 PM,Winter,very busy
sakanat-el-maadi,Sunday ,9:00 PM,Summer,busy
sakanat-el-maadi,Sunday ,10:00 PM,Autumn,busy
sakanat-el-maadi,Sunday ,10:00 PM,Spring,busy
sakanat-el-maadi,Sunday ,10:00 PM,Winter,busy
sakanat-el-maadi,Sunday ,10:00 PM,Summer,busy
sakanat-el-maadi,Sunday ,11:00 PM,Autumn,normal
sakanat-el-maadi,Sunday ,11:00 PM,Spring,normal
sakanat-el-maadi,Sunday ,11:00 PM,Winter,busy
sakanat-el-maadi,Sunday ,11:00 PM,Summer,normal
sakanat-el-maadi,Sunday ,12:00 AM,Autumn,normal
sakanat-el-maadi,Sunday ,12:00 AM,Spring,normal
sakanat-el-maadi,Sunday ,12:00 AM,Winter,normal
sakanat-el-maadi,Sunday ,12:00 AM,Summer,normal
sakanat-el-maadi,Sunday ,1:00 AM,Autumn,normal
sakanat-el-maadi,Sunday ,1:00 AM,Spring,normal
sakanat-el-maadi,Sunday ,1:00 AM,Winter,normal
sakanat-el-maadi,Sunday ,1:00 AM,Summer,normal
sakanat-el-maadi,Monday ,2:00 AM,Autumn,normal
sakanat-el-maadi,Monday ,2:00 AM,Spring,normal
sakanat-el-maadi,Monday ,2:00 AM,Winter,normal
sakanat-el-maadi,Monday ,2:00 AM,Summer,normal
sakanat-el-maadi,Monday ,3:00 AM,Autumn,normal
sakanat-el-maadi,Monday ,3:00 AM,Spring,normal
sakanat-el-maadi,Monday ,3:00 AM,Winter,normal
sakanat-el-maadi,Monday ,3:00 AM,Summer,normal
sakanat-el-maadi,Monday ,4:00 AM,Autumn,normal
sakanat-el-maadi,Monday ,4:00 AM,Spring,normal
sakanat-el-maadi,Monday ,4:00 AM,Winter,normal
sakanat-el-maadi,Monday ,4:00 AM,Summer,normal
sakanat-el-maadi,Monday ,5:00 AM,Autumn,normal
sakanat-el-maadi,Monday ,5:00 AM,Spring,normal
sakanat-el-maadi,Monday ,5:00 AM,Winter,normal
sakanat-el-maadi,Monday ,5:00 AM,Summer,normal
sakanat-el-maadi,Monday ,6:00 AM,Autumn,normal
sakanat-el-maadi,Monday ,6:00 AM,Spring,normal
sakanat-el-maadi,Monday ,6:00 AM,Winter,normal
sakanat-el-maadi,Monday ,6:00 AM,Summer,normal
sakanat-el-maadi,Monday ,7:00 AM,Autumn,normal
sakanat-el-maadi,Monday ,7:00 AM,Spring,normal
sakanat-el-maadi,Monday ,7:00 AM,Winter,busy
sakanat-el-maadi,Monday ,7:00 AM,Summer,busy
sakanat-el-maadi,Monday ,8:00 AM,Autumn,busy
sakanat-el-maadi,Monday ,8:00 AM,Spring,busy
sakanat-el-maadi,Monday ,8:00 AM,Winter,busy
sakanat-el-maadi,Monday ,8:00 AM,Summer,busy
sakanat-el-maadi,Monday ,9:00 AM,Autumn,busy
sakanat-el-maadi,Monday ,9:00 AM,Spring,busy
sakanat-el-maadi,Monday ,9:00 AM,Winter,very busy
sakanat-el-maadi,Monday ,9:00 AM,Summer,very busy
sakanat-el-maadi,Monday ,10:00 AM,Autumn,busy
sakanat-el-maadi,Monday ,10:00 AM,Spring,busy
sakanat-el-maadi,Monday ,10:00 AM,Winter,very busy
sakanat-el-maadi,Monday ,10:00 AM,Summer,very busy
sakanat-el-maadi,Monday ,11:00 AM,Autumn,busy
sakanat-el-maadi,Monday ,11:00 AM,Spring,busy
sakanat-el-maadi,Monday ,11:00 AM,Winter,very busy
sakanat-el-maadi,Monday ,11:00 AM,Summer,busy
sakanat-el-maadi,Monday ,12:00 PM,Autumn,busy
sakanat-el-maadi,Monday ,12:00 PM,Spring,busy
sakanat-el-maadi,Monday ,12:00 PM,Winter,busy
sakanat-el-maadi,Monday ,12:00 PM,Summer,busy
sakanat-el-maadi,Monday ,1:00 PM,Autumn,busy
sakanat-el-maadi,Monday ,1:00 PM,Spring,busy
sakanat-el-maadi,Monday ,1:00 PM,Winter,very busy
sakanat-el-maadi,Monday ,1:00 PM,Summer,busy
sakanat-el-maadi,Monday ,2:00 PM,Autumn,busy
sakanat-el-maadi,Monday ,2:00 PM,Spring,busy
sakanat-el-maadi,Monday ,2:00 PM,Winter,very busy
sakanat-el-maadi,Monday ,2:00 PM,Summer,very busy
sakanat-el-maadi,Monday ,3:00 PM,Autumn,very busy
sakanat-el-maadi,Monday ,3:00 PM,Spring,very busy
sakanat-el-maadi,Monday ,3:00 PM,Winter,very busy
sakanat-el-maadi,Monday ,3:00 PM,Summer,very busy
sakanat-el-maadi,Monday ,4:00 PM,Autumn,very busy
sakanat-el-maadi,Monday ,4:00 PM,Spring,very busy
sakanat-el-maadi,Monday ,4:00 PM,Winter,very busy
sakanat-el-maadi,Monday ,4:00 PM,Summer,very busy
sakanat-el-maadi,Monday ,5:00 PM,Autumn,very busy
sakanat-el-maadi,Monday ,5:00 PM,Spring,very busy
sakanat-el-maadi,Monday ,5:00 PM,Winter,very busy
sakanat-el-maadi,Monday ,5:00 PM,Summer,very busy
sakanat-el-maadi,Monday ,6:00 PM,Autumn,very busy
sakanat-el-maadi,Monday ,6:00 PM,Spring,very busy
sakanat-el-maadi,Monday ,6:00 PM,Winter,very busy
sakanat-el-maadi,Monday ,6:00 PM,Summer,very busy
sakanat-el-maadi,Monday ,7:00 PM,Autumn,very busy
sakanat-el-maadi,Monday ,7:00 PM,Spring,very busy
sakanat-el-maadi,Monday ,7:00 PM,Winter,very busy
sakanat-el-maadi,Monday ,7:00 PM,Summer,very busy
sakanat-el-maadi,Monday ,8:00 PM,Autumn,busy
sakanat-el-maadi,Monday ,8:00 PM,Spring,very busy
sakanat-el-maadi,Monday ,8:00 PM,Winter,very busy
sakanat-el-maadi,Monday ,8:00 PM,Summer,very busy
sakanat-el-maadi,Monday ,9:00 PM,Autumn,busy
sakanat-el-maadi,Monday ,9:00 PM,Spring,busy
sakanat-el-maadi,Monday ,9:00 PM,Winter,very busy
sakanat-el-maadi,Monday ,9:00 PM,Summer,busy
sakanat-el-maadi,Monday ,10:00 PM,Autumn,busy
sakanat-el-maadi,Monday ,10:00 PM,Spring,busy
sakanat-el-maadi,Monday ,10:00 PM,Winter,busy
sakanat-el-maadi,Monday ,10:00 PM,Summer,busy
sakanat-el-maadi,Monday ,11:00 PM,Autumn,normal
sakanat-el-maadi,Monday ,11:00 PM,Spring,normal
sakanat-el-maadi,Monday ,11:00 PM,Winter,busy
sakanat-el-maadi,Monday ,11:00 PM,Summer,normal
sakanat-el-maadi,Monday ,12:00 AM,Autumn,normal
sakanat-el-maadi,Monday ,12:00 AM,Spring,normal
sakanat-el-maadi,Monday ,12:00 AM,Winter,normal
sakanat-el-maadi,Monday ,12:00 AM,Summer,normal
sakanat-el-maadi,Tuesday ,1:00 AM,Autumn,normal
sakanat-el-maadi,Tuesday ,1:00 AM,Spring,normal
sakanat-el-maadi,Tuesday ,1:00 AM,Winter,normal
sakanat-el-maadi,Tuesday ,1:00 AM,Summer,normal
sakanat-el-maadi,Tuesday ,2:00 AM,Autumn,normal
sakanat-el-maadi,Tuesday ,2:00 AM,Spring,normal
sakanat-el-maadi,Tuesday ,2:00 AM,Winter,normal
